epoch;rtt;cp
2016-10-13 01:48:56;82,68108073;0
2016-10-13 01:52:56;82,77347635;0
2016-10-13 01:56:56;83,07438894;0
2016-10-13 02:00:56;83,32438694;0
2016-10-13 02:04:56;82,69543824;0
2016-10-13 02:08:56;83,2200912;0
2016-10-13 02:12:56;82,92955963;0
2016-10-13 02:16:56;83,07840403;0
2016-10-13 02:20:56;82,6981784;0
2016-10-13 02:24:56;82,94089444;0
2016-10-13 02:28:56;82,90866484;0
2016-10-13 02:32:56;82,75139697;0
2016-10-13 02:36:56;82,90263615;0
2016-10-13 02:40:56;83,07669404;0
2016-10-13 02:44:56;83,05791881;0
2016-10-13 02:48:56;83,11209533;0
2016-10-13 02:52:56;82,88768409;0
2016-10-13 02:56:56;83,30856726;0
2016-10-13 03:00:56;82,68957095;0
2016-10-13 03:04:56;82,88699407;0
2016-10-13 03:08:56;82,96483802;0
2016-10-13 03:12:56;83,42441908;0
2016-10-13 03:16:56;82,89153694;0
2016-10-13 03:20:56;83,42475178;0
2016-10-13 03:24:56;83,03564774;0
2016-10-13 03:28:56;82,91192479;0
2016-10-13 03:32:56;82,72874317;0
2016-10-13 03:36:56;82,84408611;0
2016-10-13 03:40:56;82,66594771;0
2016-10-13 03:44:56;82,790694;0
2016-10-13 03:48:56;82,67520336;0
2016-10-13 03:52:56;82,88868157;0
2016-10-13 03:56:56;82,86340864;0
2016-10-13 04:00:56;83,08279501;0
2016-10-13 04:04:56;82,70031875;0
2016-10-13 04:08:56;82,76353855;0
2016-10-13 04:12:56;82,7075201;0
2016-10-13 04:16:56;82,87606376;0
2016-10-13 04:20:56;82,72159837;0
2016-10-13 04:24:56;82,95137603;0
2016-10-13 04:28:56;82,98591281;0
2016-10-13 04:32:56;82,67696687;0
2016-10-13 04:36:56;82,88449222;0
2016-10-13 04:40:56;82,68152996;0
2016-10-13 04:44:56;82,6946731;0
2016-10-13 04:48:56;83,03240105;0
2016-10-13 04:52:56;83,10122656;0
2016-10-13 04:56:56;82,67347274;0
2016-10-13 05:00:56;83,02816048;0
2016-10-13 05:04:56;82,74710529;0
2016-10-13 05:08:56;82,77243757;0
2016-10-13 05:12:56;82,8294607;0
2016-10-13 05:16:56;83,68627527;0
2016-10-13 05:20:56;83,20927655;0
2016-10-13 05:24:56;83,2518038;0
2016-10-13 05:28:56;82,69471919;0
2016-10-13 05:32:56;82,67496302;0
2016-10-13 05:36:56;82,86591546;0
2016-10-13 05:40:56;82,84539721;0
2016-10-13 05:44:56;82,82391122;0
2016-10-13 05:48:56;83,08203863;0
2016-10-13 05:52:56;82,70594068;0
2016-10-13 05:56:56;82,96543181;0
2016-10-13 06:00:56;82,79649795;0
2016-10-13 06:04:56;82,71778694;0
2016-10-13 06:08:56;83,2957412;0
2016-10-13 06:12:56;82,82573348;0
