epoch;rtt;cp
2016-10-12 23:43:53;101,0718943;0
2016-10-12 23:47:53;101,0299719;0
2016-10-12 23:51:53;100,9919888;0
2016-10-12 23:55:53;101,5161671;0
2016-10-12 23:59:53;101,7302334;0
2016-10-13 00:03:53;100,9993165;0
2016-10-13 00:07:53;101,8436616;0
2016-10-13 00:11:53;101,1297299;0
2016-10-13 00:15:53;101,0642408;0
2016-10-13 00:19:53;101,5907031;0
2016-10-13 00:23:53;101,0164866;0
2016-10-13 00:27:53;101,6603618;0
2016-10-13 00:31:53;101,1959634;0
2016-10-13 00:35:53;101,5912213;0
2016-10-13 00:39:53;101,0114882;0
2016-10-13 00:43:53;101,2472528;0
2016-10-13 00:47:53;100,9762321;0
2016-10-13 00:51:53;101,086948;0
2016-10-13 00:55:53;101,5273227;0
2016-10-13 00:59:53;101,0799001;0
2016-10-13 01:03:53;101,2975591;0
2016-10-13 01:07:53;101,2243783;0
2016-10-13 01:11:53;101,0339759;0
2016-10-13 01:15:53;101,5518587;0
2016-10-13 01:19:53;101,1156376;0
2016-10-13 01:23:53;101,1704499;0
2016-10-13 01:27:53;101,4059408;0
2016-10-13 01:31:53;101,0506716;0
2016-10-13 01:35:53;101,6971181;0
2016-10-13 01:39:53;101,1899485;0
2016-10-13 01:43:53;100,975042;0
2016-10-13 01:47:53;101,3847301;0
2016-10-13 01:51:53;101,4185117;0
2016-10-13 01:55:53;102,0284054;0
2016-10-13 01:59:53;101,2792259;0
2016-10-13 02:03:53;101,0162679;0
2016-10-13 02:07:53;101,1302688;0
2016-10-13 02:11:53;102,7872882;0
2016-10-13 02:15:53;101,0413665;0
2016-10-13 02:19:53;101,5385767;0
2016-10-13 02:23:53;101,1872664;0
2016-10-13 02:27:53;101,4587106;0
2016-10-13 02:31:53;101,4579167;0
2016-10-13 02:35:53;101,0605113;0
2016-10-13 02:39:53;101,1321316;0
2016-10-13 02:43:53;100,9700327;0
2016-10-13 02:47:53;101,0027731;0
2016-10-13 02:51:53;102,0672267;0
2016-10-13 02:55:53;102,1345827;0
2016-10-13 02:59:53;101,3271746;0
2016-10-13 03:03:53;101,2939306;0
2016-10-13 03:07:53;101,134826;0
2016-10-13 03:11:53;101,0509186;0
2016-10-13 03:15:53;101,1018306;0
2016-10-13 03:19:53;101,0921303;0
2016-10-13 03:23:53;101,2177268;0
2016-10-13 03:27:53;101,1235722;0
2016-10-13 03:31:53;102,0940891;0
2016-10-13 03:35:53;101,087134;0
2016-10-13 03:39:53;101,0271867;0
2016-10-13 03:43:53;101,2685188;0
2016-10-13 03:47:53;101,9482253;0
2016-10-13 03:51:53;101,0228106;0
2016-10-13 03:55:53;100,9864485;0
2016-10-13 03:59:53;101,3387711;0
2016-10-13 04:03:53;101,3881242;0
2016-10-13 04:07:53;101,1775033;0
2016-10-13 04:11:53;101,2425268;0
2016-10-13 04:15:53;102,3662353;0
2016-10-13 04:19:53;101,4978534;0
2016-10-13 04:23:53;101,2490747;0
2016-10-13 04:27:53;101,2019991;0
2016-10-13 04:31:53;100,9791669;0
2016-10-13 04:35:53;100,9900043;0
2016-10-13 04:39:53;101,7596224;0
2016-10-13 04:43:53;101,4755294;0
2016-10-13 04:47:53;101,4808539;0
2016-10-13 04:51:53;101,1443112;0
2016-10-13 04:55:53;101,2693375;0
2016-10-13 04:59:53;101,0253294;0
2016-10-13 05:03:53;101,2761832;0
2016-10-13 05:07:53;101,0022415;0
2016-10-13 05:11:53;101,2624342;0
2016-10-13 05:15:53;101,1366212;0
2016-10-13 05:19:53;100,9704638;0
2016-10-13 05:23:53;101,1075303;0
2016-10-13 05:27:53;101,0801046;0
2016-10-13 05:31:53;101,2127448;0
2016-10-13 05:35:53;100,9841045;0
2016-10-13 05:39:53;101,0434399;0
2016-10-13 05:43:53;101,1246018;0
2016-10-13 05:47:53;101,3121261;0
2016-10-13 05:51:53;100,994337;0
2016-10-13 05:55:53;101,0216247;0
2016-10-13 05:59:53;101,3578436;0
2016-10-13 06:03:53;101,1818104;0
2016-10-13 06:07:53;101,3133799;0
2016-10-13 06:11:53;100,990671;0
2016-10-13 06:15:53;100,9755519;0
2016-10-13 06:19:53;101,1732224;0
2016-10-13 06:23:53;101,6761485;0
2016-10-13 06:27:53;101,0929117;0
2016-10-13 06:31:53;101,2829826;0
2016-10-13 06:35:53;101,1638607;0
2016-10-13 06:39:53;101,1392124;0
2016-10-13 06:43:53;101,4389755;0
2016-10-13 06:47:53;101,129762;0
2016-10-13 06:51:53;101,6820505;0
2016-10-13 06:55:53;102,2243944;0
2016-10-13 06:59:53;101,1298172;0
2016-10-13 07:03:53;101,4075957;0
2016-10-13 07:07:53;101,3374271;0
2016-10-13 07:11:53;101,0420872;0
2016-10-13 07:15:53;101,4216779;0
2016-10-13 07:19:53;101,1065698;0
2016-10-13 07:23:53;100,989163;0
2016-10-13 07:27:53;101,8259196;0
2016-10-13 07:31:53;101,4793796;0
2016-10-13 07:35:53;101,1519291;0
2016-10-13 07:39:53;101,6801165;0
2016-10-13 07:43:53;101,3801412;0
2016-10-13 07:47:53;101,5525907;0
2016-10-13 07:51:53;101,3962512;0
2016-10-13 07:55:53;101,2298108;0
2016-10-13 07:59:53;101,239197;0
2016-10-13 08:03:53;101,6613459;0
2016-10-13 08:07:53;101,0406101;0
2016-10-13 08:11:53;101,3819717;0
2016-10-13 08:15:53;101,5639751;0
2016-10-13 08:19:53;101,0579409;0
2016-10-13 08:23:53;101,0048498;0
2016-10-13 08:27:53;101,4082481;0
2016-10-13 08:31:53;101,1042015;0
2016-10-13 08:35:53;101,629613;0
2016-10-13 08:39:53;101,3591025;0
2016-10-13 08:43:53;101,2774432;0
2016-10-13 08:47:53;101,0855736;0
2016-10-13 08:51:53;101,0609151;0
2016-10-13 08:55:53;101,1428987;0
2016-10-13 08:59:53;101,2506684;0
2016-10-13 09:03:53;101,6132536;0
