epoch;rtt;cp
14/10/2016 21:17;178.924995;0
14/10/2016 21:21;178.70596;0
14/10/2016 21:25;178.875815;0
14/10/2016 21:29;178.831145;0
14/10/2016 21:33;179.010245;0
14/10/2016 21:37;178.90042;0
14/10/2016 21:41;178.702285;0
14/10/2016 21:45;178.76694;0
14/10/2016 21:49;178.949805;0
14/10/2016 21:53;178.80676;0
14/10/2016 21:57;178.65229;0
14/10/2016 22:01;179.023295;0
14/10/2016 22:05;178.875165;0
14/10/2016 22:09;179.32692;0
14/10/2016 22:13;178.806395;0
14/10/2016 22:17;178.924025;0
14/10/2016 22:21;179.125285;0
14/10/2016 22:25;178.82119;0
14/10/2016 22:29;178.889605;0
14/10/2016 22:33;178.706715;0
14/10/2016 22:37;178.75231;0
14/10/2016 22:41;179.064605;0
14/10/2016 22:45;178.73779;0
14/10/2016 22:49;178.974635;0
14/10/2016 22:53;178.721085;0
14/10/2016 22:57;179.043055;0
14/10/2016 23:01;178.85303;0
14/10/2016 23:05;179.026475;0
14/10/2016 23:09;178.98153;0
14/10/2016 23:13;178.75067;0
14/10/2016 23:17;179.01651;0
14/10/2016 23:21;178.76394;0
14/10/2016 23:25;178.918505;0
14/10/2016 23:29;179.00007;0
14/10/2016 23:33;178.59733;0
14/10/2016 23:37;178.74401;0
14/10/2016 23:41;178.80893;0
14/10/2016 23:45;179.071575;0
14/10/2016 23:49;178.842815;0
14/10/2016 23:53;178.931585;0
14/10/2016 23:57;178.90474;0
15/10/2016 00:01;178.73379;0
15/10/2016 00:05;179.0224;0
15/10/2016 00:09;178.77405;0
15/10/2016 00:13;179.178105;0
15/10/2016 00:17;178.76567;0
15/10/2016 00:21;178.694955;0
15/10/2016 00:25;178.84235;0
15/10/2016 00:29;178.715845;0
15/10/2016 00:33;178.70351;0
15/10/2016 00:37;178.767355;0
15/10/2016 00:41;179.16065;0
15/10/2016 00:45;178.94494;0
15/10/2016 00:49;178.693675;0
15/10/2016 00:53;179.126255;0
15/10/2016 00:57;178.83747;0
15/10/2016 01:01;179.203575;0
15/10/2016 01:05;178.90146;0
15/10/2016 01:09;178.89781;0
15/10/2016 01:13;178.76632;0
15/10/2016 01:17;178.849805;0
15/10/2016 01:21;178.89412;0
15/10/2016 01:25;178.72034;0
15/10/2016 01:29;178.946745;0
15/10/2016 01:33;178.68504;0
15/10/2016 01:37;178.96889;0
15/10/2016 01:41;178.850825;0
15/10/2016 01:45;178.63134;0
15/10/2016 01:49;178.83506;0
15/10/2016 01:53;178.74277;0
15/10/2016 01:57;178.725605;0
15/10/2016 02:01;178.64093;0
15/10/2016 02:05;179.306645;0
15/10/2016 02:09;178.670435;0
15/10/2016 02:13;179.047005;0
15/10/2016 02:17;179.082795;0
15/10/2016 02:21;178.938655;0
15/10/2016 02:25;178.88041;0
15/10/2016 02:29;179.041665;0
15/10/2016 02:33;178.940575;0
15/10/2016 02:37;178.936605;0
15/10/2016 02:41;178.865125;0
15/10/2016 02:45;178.82325;0
15/10/2016 02:49;178.910275;0
15/10/2016 02:53;179.170515;0
15/10/2016 02:57;178.798585;0
15/10/2016 03:01;178.91725;0
15/10/2016 03:05;179.10105;0
15/10/2016 03:09;178.85692;0
15/10/2016 03:13;178.88177;0
15/10/2016 03:17;178.780285;0
15/10/2016 03:21;178.61556;0
15/10/2016 03:25;179.02303;0
15/10/2016 03:29;178.61215;0
15/10/2016 03:33;178.61072;0
15/10/2016 03:37;178.607075;0
15/10/2016 03:41;178.84836;0
15/10/2016 03:45;178.75312;0
15/10/2016 03:49;179.01181;0
15/10/2016 03:53;178.805845;0
15/10/2016 03:57;178.844805;0
15/10/2016 04:01;178.81796;0
15/10/2016 04:05;178.896675;0
15/10/2016 04:09;179.02623;0
15/10/2016 04:13;178.89208;0
15/10/2016 04:17;178.97982;0
15/10/2016 04:21;179.03187;0
15/10/2016 04:25;178.83001;0
15/10/2016 04:29;178.945175;0
15/10/2016 04:33;178.962045;0
15/10/2016 04:37;178.876695;0
15/10/2016 04:41;178.731735;0
15/10/2016 04:45;179.11982;0
15/10/2016 04:49;179.10073;0
15/10/2016 04:53;178.823785;0
15/10/2016 04:57;178.96903;0
15/10/2016 05:01;178.873145;0
15/10/2016 05:05;178.965115;0
15/10/2016 05:09;179.135065;0
15/10/2016 05:13;180.696225;0
15/10/2016 05:17;180.574505;0
15/10/2016 05:21;180.739925;0
15/10/2016 05:25;180.60661;0
15/10/2016 05:29;180.66301;0
15/10/2016 05:33;180.905445;0
15/10/2016 05:37;180.640575;0
15/10/2016 05:41;180.781625;0
15/10/2016 05:45;180.76001;0
15/10/2016 05:49;180.607225;0
15/10/2016 05:53;180.574295;0
15/10/2016 05:57;180.891265;0
15/10/2016 06:01;180.567725;0
15/10/2016 06:05;180.626005;0
15/10/2016 06:09;178.835905;0
15/10/2016 06:13;178.819075;0
15/10/2016 06:17;178.817035;0
15/10/2016 06:21;178.748845;0
15/10/2016 06:25;178.99612;0
15/10/2016 06:29;178.910945;0
15/10/2016 06:33;178.75744;0
15/10/2016 06:37;178.465225;0
15/10/2016 06:41;178.959575;0
15/10/2016 06:45;178.672365;0
15/10/2016 06:49;178.66773;0
15/10/2016 06:53;178.766975;0
