epoch;rtt;cp
20/11/2016 00:18;171.554215;0
20/11/2016 00:22;171.57566;0
20/11/2016 00:26;171.70146;0
20/11/2016 00:30;171.49861;0
20/11/2016 00:34;171.748465;0
20/11/2016 00:38;171.41649;0
20/11/2016 00:42;171.4707;0
20/11/2016 00:46;171.7249;0
20/11/2016 00:50;171.74945;0
20/11/2016 00:54;171.513675;0
20/11/2016 00:58;171.50703;0
20/11/2016 01:02;171.56234;0
20/11/2016 01:06;171.552315;0
20/11/2016 01:10;171.595155;0
20/11/2016 01:14;171.429375;0
20/11/2016 01:18;171.48926;0
20/11/2016 01:22;171.642585;0
20/11/2016 01:26;171.489605;0
20/11/2016 01:30;171.56017;0
20/11/2016 01:34;171.578045;0
20/11/2016 01:38;171.59623;0
20/11/2016 01:42;171.690075;0
20/11/2016 01:46;171.487665;0
20/11/2016 01:50;171.477345;0
20/11/2016 01:54;171.49131;0
20/11/2016 01:58;171.53458;0
20/11/2016 02:02;171.44557;0
20/11/2016 02:06;171.489015;0
20/11/2016 02:10;171.66306;0
20/11/2016 02:14;171.627025;0
20/11/2016 02:18;171.55403;0
20/11/2016 02:22;171.506405;0
20/11/2016 02:26;171.74931;0
20/11/2016 02:30;171.69474;0
20/11/2016 02:34;171.60296;0
20/11/2016 02:38;171.500825;0
20/11/2016 02:42;171.48845;0
20/11/2016 02:46;171.42885;0
20/11/2016 02:50;171.68113;0
20/11/2016 02:54;171.529785;0
20/11/2016 02:58;171.62126;0
20/11/2016 03:02;171.442265;0
20/11/2016 03:06;171.571455;0
20/11/2016 03:10;171.60095;0
20/11/2016 03:14;171.42023;0
20/11/2016 03:18;171.474185;0
20/11/2016 03:22;171.60389;0
20/11/2016 03:26;171.703965;0
20/11/2016 03:30;171.51457;0
20/11/2016 03:34;171.622445;0
20/11/2016 03:38;171.481315;0
20/11/2016 03:42;171.517795;0
20/11/2016 03:46;171.564625;0
20/11/2016 03:50;171.465595;0
20/11/2016 03:54;171.625005;0
20/11/2016 03:58;171.569385;0
20/11/2016 04:02;171.568185;0
20/11/2016 04:06;171.57445;0
20/11/2016 04:10;171.40577;0
20/11/2016 04:14;172.02437;0
20/11/2016 04:18;171.44461;0
20/11/2016 04:22;171.49258;0
20/11/2016 04:26;171.604875;0
20/11/2016 04:30;171.479835;0
20/11/2016 04:34;171.58659;0
20/11/2016 04:38;171.604335;0
20/11/2016 04:42;171.573945;0
20/11/2016 04:46;171.57008;0
20/11/2016 04:50;171.664215;0
20/11/2016 04:54;171.41149;0
20/11/2016 04:58;172.305865;0
20/11/2016 05:02;171.63267;0
20/11/2016 05:06;171.482115;0
20/11/2016 05:10;171.471755;0
20/11/2016 05:14;171.63809;0
20/11/2016 05:18;171.578215;0
20/11/2016 05:22;171.388405;0
20/11/2016 05:26;171.46447;0
20/11/2016 05:30;171.672655;0
20/11/2016 05:34;171.51183;0
20/11/2016 05:38;171.493865;0
