epoch;rtt;cp
2016-10-13 01:49:21;163,68303;0
2016-10-13 01:53:21;163,8348424;0
2016-10-13 01:57:21;163,763943;0
2016-10-13 02:01:21;163,6734723;0
2016-10-13 02:05:21;164,2299182;0
2016-10-13 02:09:21;163,7497971;0
2016-10-13 02:13:21;164,2350066;0
2016-10-13 02:17:21;164,792213;0
2016-10-13 02:21:21;163,9821755;0
2016-10-13 02:25:21;163,77087;0
2016-10-13 02:29:21;164,1790913;0
2016-10-13 02:33:21;163,7649883;0
2016-10-13 02:37:21;164,0157299;0
2016-10-13 02:41:21;163,7829123;0
2016-10-13 02:45:21;164,2358387;0
2016-10-13 02:49:21;163,9044635;0
2016-10-13 02:53:21;163,9866585;0
2016-10-13 02:57:21;163,9834596;0
2016-10-13 03:01:21;163,6960193;0
2016-10-13 03:05:21;163,8656917;0
2016-10-13 03:09:21;164,4917382;0
2016-10-13 03:13:21;163,8090704;0
2016-10-13 03:17:21;164,4897603;0
2016-10-13 03:21:21;163,8936738;0
2016-10-13 03:25:21;163,7025907;0
2016-10-13 03:29:21;163,9504267;0
2016-10-13 03:33:21;163,676542;0
2016-10-13 03:37:21;164,0406662;0
2016-10-13 03:41:21;164,3017777;0
2016-10-13 03:45:21;163,7948862;0
2016-10-13 03:49:21;163,8537864;0
2016-10-13 03:53:21;164,0186785;0
2016-10-13 03:57:21;164,3586698;0
2016-10-13 04:01:21;163,6617139;0
2016-10-13 04:05:21;164,3346796;0
2016-10-13 04:09:21;163,711895;0
2016-10-13 04:13:21;163,9320065;0
2016-10-13 04:17:21;163,7980051;0
2016-10-13 04:21:21;163,9553118;0
2016-10-13 04:25:21;163,8788523;0
2016-10-13 04:29:21;163,7843882;0
2016-10-13 04:33:21;163,6816557;0
2016-10-13 04:37:21;163,9490905;0
2016-10-13 04:41:21;163,699421;0
2016-10-13 04:45:21;164,365613;0
2016-10-13 04:49:21;163,7450912;0
2016-10-13 04:53:21;163,6966783;0
2016-10-13 04:57:21;164,2039504;0
2016-10-13 05:01:21;163,8745033;0
2016-10-13 05:05:21;163,6891998;0
2016-10-13 05:09:21;163,9814092;0
2016-10-13 05:13:21;163,9041955;0
2016-10-13 05:17:21;163,9915526;0
2016-10-13 05:21:21;164,3539588;0
2016-10-13 05:25:21;164,0432747;0
2016-10-13 05:29:21;164,6009831;0
2016-10-13 05:33:21;164,0311632;0
2016-10-13 05:37:21;164,0015108;0
2016-10-13 05:41:21;163,7481334;0
2016-10-13 05:45:21;163,8811974;0
2016-10-13 05:49:21;163,6841825;0
2016-10-13 05:53:21;164,4672342;0
2016-10-13 05:57:21;163,9837302;0
2016-10-13 06:01:21;163,9232013;0
2016-10-13 06:05:21;164,4344125;0
2016-10-13 06:09:21;163,9373607;0
2016-10-13 06:13:21;163,9160187;0
2016-10-13 06:17:21;163,7087437;0
2016-10-13 06:21:21;163,7977405;0
2016-10-13 06:25:21;163,8756247;0
2016-10-13 06:29:21;164,3576986;0
2016-10-13 06:33:21;163,6716661;0
2016-10-13 06:37:21;164,2530025;0
2016-10-13 06:41:21;164,1739889;0
2016-10-13 06:45:21;164,1260687;0
2016-10-13 06:49:21;163,8627442;0
2016-10-13 06:53:21;163,719444;0
2016-10-13 06:57:21;163,8288658;0
2016-10-13 07:01:21;163,982668;0
2016-10-13 07:05:21;163,7204285;0
2016-10-13 07:09:21;163,7999831;0
2016-10-13 07:13:21;164,8370947;0
2016-10-13 07:17:21;164,0467852;0
2016-10-13 07:21:21;164,1200438;0
2016-10-13 07:25:21;164,0620401;0
