epoch;rtt;cp
2016-10-12 23:52:45;28,04854883;0
2016-10-12 23:56:45;28,42906549;0
2016-10-13 00:00:45;28,41066427;0
2016-10-13 00:04:45;28,16542607;0
2016-10-13 00:08:45;28,47790439;0
2016-10-13 00:12:45;28,34314343;0
2016-10-13 00:16:45;28,29927969;0
2016-10-13 00:20:45;28,6539837;0
2016-10-13 00:24:45;28,06051414;0
2016-10-13 00:28:45;28,16073911;0
2016-10-13 00:32:45;28,28178012;0
2016-10-13 00:36:45;28,11703077;0
2016-10-13 00:40:45;28,12773973;0
2016-10-13 00:44:45;28,12025491;0
2016-10-13 00:48:45;28,22073969;0
2016-10-13 00:52:45;28,1558024;0
2016-10-13 00:56:45;28,14130269;0
2016-10-13 01:00:45;28,07695784;0
2016-10-13 01:04:45;28,10809216;0
2016-10-13 01:08:45;28,90938834;0
2016-10-13 01:12:45;28,25132151;0
2016-10-13 01:16:45;27,99758921;0
2016-10-13 01:20:45;28,08099286;0
2016-10-13 01:24:45;28,49407111;0
2016-10-13 01:28:45;27,99455032;0
2016-10-13 01:32:45;28,21897211;0
2016-10-13 01:36:45;29,05047911;0
2016-10-13 01:40:45;28,64503894;0
2016-10-13 01:44:45;28,05646599;0
2016-10-13 01:48:45;28,22561991;0
2016-10-13 01:52:45;27,99761481;0
2016-10-13 01:56:45;27,99735071;0
2016-10-13 02:00:45;28,18971898;0
2016-10-13 02:04:45;28,13607647;0
2016-10-13 02:08:45;28,05708084;0
2016-10-13 02:12:45;28,09774182;0
2016-10-13 02:16:45;28,00916054;0
2016-10-13 02:20:45;28,1247124;0
2016-10-13 02:24:45;28,22635279;0
2016-10-13 02:28:45;28,42434288;0
2016-10-13 02:32:45;28,04065735;0
2016-10-13 02:36:45;28,17933205;0
2016-10-13 02:40:45;28,25735966;0
2016-10-13 02:44:45;28,07806192;0
2016-10-13 02:48:45;28,34786186;0
2016-10-13 02:52:45;28,44179722;0
2016-10-13 02:56:45;28,02329362;0
2016-10-13 03:00:45;28,00396212;0
2016-10-13 03:04:45;28,10871038;0
2016-10-13 03:08:45;28,44446958;0
2016-10-13 03:12:45;28,06255752;0
2016-10-13 03:16:45;28,41485176;0
2016-10-13 03:20:45;28,36869094;0
2016-10-13 03:24:45;28,05947427;0
2016-10-13 03:28:45;28,055533;0
