epoch;rtt;cp
12/10/2016 23:42;28,50786446;0
12/10/2016 23:46;30,27601508;0
12/10/2016 23:50;29,13382772;0
12/10/2016 23:54;28,90420315;0
12/10/2016 23:58;29,97741744;0
13/10/2016 00:02;28,90699632;0
13/10/2016 00:06;28,79382265;0
13/10/2016 00:10;28,80794771;0
13/10/2016 00:14;28,52346652;0
13/10/2016 00:18;28,83121139;0
13/10/2016 00:22;29,65790858;0
13/10/2016 00:26;28,56030635;0
13/10/2016 00:30;29,21982241;0
13/10/2016 00:34;29,56594985;0
13/10/2016 00:38;29,10773559;0
13/10/2016 00:42;28,49348181;0
13/10/2016 00:46;28,51909464;0
13/10/2016 00:50;28,93913856;0
13/10/2016 00:54;28,7174508;0
13/10/2016 00:58;29,18636634;0
13/10/2016 01:02;28,6200486;0
13/10/2016 01:06;28,67401571;0
13/10/2016 01:10;28,98527347;0
13/10/2016 01:14;28,86306128;0
13/10/2016 01:18;28,64553241;0
13/10/2016 01:22;28,53080591;0
13/10/2016 01:26;28,70183832;0
13/10/2016 01:30;28,72088232;0
13/10/2016 01:34;28,48963893;0
13/10/2016 01:38;29,18396955;0
13/10/2016 01:42;28,5843643;0
13/10/2016 01:46;28,6531607;0
13/10/2016 01:50;28,84066312;0
13/10/2016 01:54;30,83508576;0
13/10/2016 01:58;28,63622411;0
13/10/2016 02:02;29,53103155;0
13/10/2016 02:06;28,57404591;0
13/10/2016 02:10;29,0696357;0
13/10/2016 02:14;28,52182535;0
13/10/2016 02:18;28,92006383;0
13/10/2016 02:22;29,46762118;0
13/10/2016 02:26;28,53741203;0
13/10/2016 02:30;28,72909136;0
13/10/2016 02:34;28,99530998;0
13/10/2016 02:38;28,7365346;0
13/10/2016 02:42;29,08037414;0
13/10/2016 02:46;28,85297725;0
13/10/2016 02:50;28,49383346;0
13/10/2016 02:54;29,45497644;0
13/10/2016 02:58;30,62769356;0
13/10/2016 03:02;29,17549341;0
13/10/2016 03:06;28,4931276;0
13/10/2016 03:10;29,14855933;0
13/10/2016 03:14;29,31873381;0
13/10/2016 03:18;28,49571875;0
13/10/2016 03:22;28,91522452;0
13/10/2016 03:26;29,68420248;0
13/10/2016 03:30;29,06382343;0
13/10/2016 03:34;29,26685339;0
13/10/2016 03:38;28,9998766;0
13/10/2016 03:42;28,92929271;0
13/10/2016 03:46;28,84399329;0
13/10/2016 03:50;28,7083059;0
13/10/2016 03:54;28,63578035;0
13/10/2016 03:58;29,34774048;0
13/10/2016 04:02;28,79368318;0
13/10/2016 04:06;28,59016586;0
13/10/2016 04:10;29,40415765;0
13/10/2016 04:14;28,59746289;0
13/10/2016 04:18;28,52393059;0
13/10/2016 04:22;29,25731453;0
13/10/2016 04:26;28,89825378;0
13/10/2016 04:30;28,65761442;0
13/10/2016 04:34;28,59602982;0
13/10/2016 04:38;28,91550518;0
13/10/2016 04:42;29,23526279;0
13/10/2016 04:46;29,10308546;0
13/10/2016 04:50;29,33199009;0
13/10/2016 04:54;28,91881298;0
13/10/2016 04:58;29,12052964;0
13/10/2016 05:02;28,73009012;0
13/10/2016 05:06;28,73138139;0
13/10/2016 05:10;28,52615792;0
13/10/2016 05:14;29,44495683;0
13/10/2016 05:18;29,21624905;0
13/10/2016 05:22;29,23106364;0
13/10/2016 05:26;29,1638889;0
13/10/2016 05:30;29,13663871;0
13/10/2016 05:34;29,18462934;0
13/10/2016 05:38;28,57587119;0
13/10/2016 05:42;28,77219541;0
13/10/2016 05:46;28,50831148;0
13/10/2016 05:50;28,57191171;0
13/10/2016 05:54;29,18577994;0
13/10/2016 05:58;28,6076558;0
13/10/2016 06:02;29,02825836;0
13/10/2016 06:06;28,55454339;0
13/10/2016 06:10;28,60874288;0
13/10/2016 06:14;29,52748594;0
13/10/2016 06:18;29,84906139;0
13/10/2016 06:22;29,22558858;0
13/10/2016 06:26;29,32401152;0
13/10/2016 06:30;29,45847389;0
13/10/2016 06:34;29,11480175;0
13/10/2016 06:38;28,94940184;0
13/10/2016 06:42;28,73559149;0
13/10/2016 06:46;28,50067833;0
13/10/2016 06:50;28,95933564;0
13/10/2016 06:54;28,77170234;0
13/10/2016 06:58;28,81049243;0
13/10/2016 07:02;29,22108755;0
13/10/2016 07:06;28,80858476;0
13/10/2016 07:10;29,3783387;0
13/10/2016 07:14;28,85561339;0
13/10/2016 07:18;28,92351872;0
13/10/2016 07:22;29,16304839;0
13/10/2016 07:26;28,92522287;0
13/10/2016 07:30;28,68780826;0
13/10/2016 07:34;28,84435196;0
13/10/2016 07:38;28,49348633;0
13/10/2016 07:42;28,93383007;0
13/10/2016 07:46;28,62937843;0
13/10/2016 07:50;28,77016964;0
13/10/2016 07:54;28,87641945;0
13/10/2016 07:58;28,90405038;0
13/10/2016 08:02;28,66349588;0
13/10/2016 08:06;30,22968315;0
13/10/2016 08:10;29,7406156;0
13/10/2016 08:14;29,41869936;0
13/10/2016 08:18;28,6958431;0
13/10/2016 08:22;28,80175962;0
13/10/2016 08:26;28,7930752;0
13/10/2016 08:30;29,151338;0
13/10/2016 08:34;28,8433808;0
13/10/2016 08:38;28,61711065;0
13/10/2016 08:42;28,90680368;0
13/10/2016 08:46;28,65354718;0
13/10/2016 08:50;28,5972835;0
13/10/2016 08:54;28,70353746;0
13/10/2016 08:58;29,02593882;0
13/10/2016 09:02;28,66656517;0
13/10/2016 09:06;28,58185299;0
13/10/2016 09:10;28,80228953;0
13/10/2016 09:14;28,67024957;0
13/10/2016 09:18;29,34803744;0
13/10/2016 09:22;28,68713725;0
13/10/2016 09:26;28,58943357;0
13/10/2016 09:30;28,61791085;0
13/10/2016 09:34;28,66160147;0
13/10/2016 09:38;28,94144513;0
13/10/2016 09:42;28,69685789;0
13/10/2016 09:46;28,51413938;0
13/10/2016 09:50;28,98381669;0
13/10/2016 09:54;28,60374917;0
13/10/2016 09:58;28,58232462;0
13/10/2016 10:02;28,84008597;0
13/10/2016 10:06;28,8032909;0
13/10/2016 10:10;30,52254729;0
13/10/2016 10:14;28,62396991;0
13/10/2016 10:18;28,87589845;0
13/10/2016 10:22;28,56643052;0
13/10/2016 10:26;28,58905373;0
13/10/2016 10:30;28,83580807;0
13/10/2016 10:34;28,49222634;0
13/10/2016 10:38;28,62986341;0
13/10/2016 10:42;28,5246619;0
13/10/2016 10:46;28,77640453;0
13/10/2016 10:50;28,75428262;0
13/10/2016 10:54;29,43721111;0
13/10/2016 10:58;28,67209151;0
13/10/2016 11:02;28,7054742;0
13/10/2016 11:06;28,65748011;0
13/10/2016 11:10;145,0001728;1
13/10/2016 11:14;153,7831015;0
13/10/2016 11:18;215,6962477;0
13/10/2016 11:22;231,2608049;0
13/10/2016 11:26;28,95114094;1
13/10/2016 11:30;28,92350636;0
13/10/2016 11:34;28,80430087;0
13/10/2016 11:38;28,61692104;0
13/10/2016 11:42;28,49245255;0
13/10/2016 11:46;28,57980911;0
13/10/2016 11:50;28,87550511;0
13/10/2016 11:54;28,78740542;0
13/10/2016 11:58;28,5872831;0
13/10/2016 12:02;29,03708919;0
13/10/2016 12:06;28,77238901;0
13/10/2016 12:10;30,16419816;0
13/10/2016 12:14;30,50541115;0
13/10/2016 12:18;29,11765374;0
13/10/2016 12:22;28,78625653;0
13/10/2016 12:26;29,8860617;0
13/10/2016 12:30;28,61896418;0
13/10/2016 12:34;29,20418439;0
13/10/2016 12:38;28,53813497;0
13/10/2016 12:42;28,72444675;0
13/10/2016 12:46;28,71516195;0
13/10/2016 12:50;28,66589219;0
13/10/2016 12:54;28,54103174;0
13/10/2016 12:58;28,49783357;0
13/10/2016 13:02;29,2093805;0
13/10/2016 13:06;30,26379814;0
13/10/2016 13:10;28,69223267;0
13/10/2016 13:14;29,60368015;0
13/10/2016 13:18;28,62492604;0
13/10/2016 13:22;28,79507783;0
13/10/2016 13:26;29,7167349;0
13/10/2016 13:30;28,87222298;0
13/10/2016 13:34;28,78630153;0
13/10/2016 13:38;28,50774829;0
13/10/2016 13:42;29,72178013;0
13/10/2016 13:46;28,94786787;0
13/10/2016 13:50;28,69333178;0
13/10/2016 13:54;28,59708867;0
13/10/2016 13:58;29,29265366;0
13/10/2016 14:02;28,74585171;0
13/10/2016 14:06;28,93184414;0
13/10/2016 14:10;28,52111873;0
13/10/2016 14:14;28,60423938;0
13/10/2016 14:18;28,87287127;0
13/10/2016 14:22;29,2913976;0
13/10/2016 14:26;28,84681427;0
13/10/2016 14:30;28,92040611;0
13/10/2016 14:34;29,54193222;0
13/10/2016 14:38;28,72102944;0
13/10/2016 14:42;28,537648;0
13/10/2016 14:46;28,55513683;0
13/10/2016 14:50;28,86458591;0
13/10/2016 14:54;29,32163709;0
13/10/2016 14:58;29,78363372;0
13/10/2016 15:02;28,59284212;0
13/10/2016 15:06;28,67704851;0
13/10/2016 15:10;29,05975104;0
13/10/2016 15:14;29,06472202;0
13/10/2016 15:18;28,86933176;0
13/10/2016 15:22;28,65817588;0
13/10/2016 15:26;29,90289296;0
13/10/2016 15:30;28,49297529;0
13/10/2016 15:34;29,06498591;0
13/10/2016 15:38;28,99591535;0
13/10/2016 15:42;28,53124353;0
13/10/2016 15:46;28,58789043;0
13/10/2016 15:50;28,71579537;0
13/10/2016 15:54;29,21620853;0
13/10/2016 15:58;28,91067695;0
13/10/2016 16:02;30,5889903;0
13/10/2016 16:06;28,54851406;0
13/10/2016 16:10;28,77961296;0
13/10/2016 16:14;29,46525223;0
13/10/2016 16:18;28,74487144;0
13/10/2016 16:22;28,80275957;0
13/10/2016 16:26;29,39414343;0
13/10/2016 16:30;29,06890515;0
13/10/2016 16:34;29,23727529;0
13/10/2016 16:38;28,70058957;0
13/10/2016 16:42;28,52727139;0
13/10/2016 16:46;28,55375565;0
13/10/2016 16:50;28,69789995;0
13/10/2016 16:54;28,93102476;0
13/10/2016 16:58;29,61766014;0
13/10/2016 17:02;28,69089016;0
13/10/2016 17:06;28,77938875;0
13/10/2016 17:10;29,03830495;0
13/10/2016 17:14;28,50184217;0
13/10/2016 17:18;28,79019857;0
13/10/2016 17:22;29,36160703;0
13/10/2016 17:26;28,83072322;0
13/10/2016 17:30;28,52803183;0
13/10/2016 17:34;28,59671982;0
13/10/2016 17:38;28,69994698;0
13/10/2016 17:42;29,14142143;0
13/10/2016 17:46;29,13748585;0
13/10/2016 17:50;29,32112983;0
13/10/2016 17:54;30,33650445;0
13/10/2016 17:58;29,24919753;0
13/10/2016 18:02;28,96424585;0
13/10/2016 18:06;29,22996016;0
13/10/2016 18:10;28,70636134;0
13/10/2016 18:14;29,47810896;0
13/10/2016 18:18;28,51618084;0
13/10/2016 18:22;29,59689685;0
13/10/2016 18:26;29,32378997;0
13/10/2016 18:30;28,50547489;0
13/10/2016 18:34;28,6375456;0
13/10/2016 18:38;28,94444089;0
13/10/2016 18:42;28,53742106;0
13/10/2016 18:46;28,62212206;0
13/10/2016 18:50;28,50622578;0
13/10/2016 18:54;28,52591886;0
13/10/2016 18:58;28,84799641;0
13/10/2016 19:02;28,48722354;0
13/10/2016 19:06;29,28289234;0
13/10/2016 19:10;29,16350689;0
13/10/2016 19:14;28,67331136;0
13/10/2016 19:18;28,52787387;0
13/10/2016 19:22;28,79447646;0
13/10/2016 19:26;28,50827883;0
13/10/2016 19:30;28,9568859;0
13/10/2016 19:34;29,89737602;0
13/10/2016 19:38;28,69435402;0
13/10/2016 19:42;28,66875713;0
13/10/2016 19:46;28,67625138;0
13/10/2016 19:50;28,84192887;0
13/10/2016 19:54;28,51806506;0
13/10/2016 19:58;29,23843084;0
13/10/2016 20:02;29,1725868;0
13/10/2016 20:06;28,63089323;0
13/10/2016 20:10;28,77812818;0
13/10/2016 20:14;28,53847691;0
13/10/2016 20:18;92,89816847;1
13/10/2016 20:22;92,15133803;0
13/10/2016 20:26;112,5842277;0
13/10/2016 20:30;74,44774788;0
13/10/2016 20:34;74,34202997;0
13/10/2016 20:38;37,16351064;0
13/10/2016 20:42;93,46516557;0
13/10/2016 20:46;81,55677845;0
13/10/2016 20:50;55,47746603;0
13/10/2016 20:54;63,37508653;0
13/10/2016 20:58;67,48298565;0
13/10/2016 21:02;87,56366502;0
13/10/2016 21:06;28,68430963;1
13/10/2016 21:10;28,65676169;0
13/10/2016 21:14;28,56408881;0
13/10/2016 21:18;29,30247131;0
13/10/2016 21:22;29,3007012;0
13/10/2016 21:26;29,9117482;0
13/10/2016 21:30;28,70639008;0
13/10/2016 21:34;28,94497056;0
13/10/2016 21:38;28,54620769;0
13/10/2016 21:42;29,25584013;0
13/10/2016 21:46;28,66733549;0
13/10/2016 21:50;28,59251709;0
13/10/2016 21:54;28,53520138;0
13/10/2016 21:58;29,14481568;0
13/10/2016 22:02;30,43598926;0
13/10/2016 22:06;29,0800953;0
13/10/2016 22:10;28,7747517;0
13/10/2016 22:14;28,81246204;0
13/10/2016 22:18;28,75596728;0
13/10/2016 22:22;28,51637451;0
13/10/2016 22:26;29,19832853;0
13/10/2016 22:30;29,66347356;0
13/10/2016 22:34;28,49886252;0
13/10/2016 22:38;28,62378939;0
13/10/2016 22:42;29,14868967;0
13/10/2016 22:46;28,56495863;0
13/10/2016 22:50;28,61590118;0
13/10/2016 22:54;29,05888809;0
13/10/2016 22:58;29,45100504;0
13/10/2016 23:02;28,53105323;0
13/10/2016 23:06;28,5632576;0
13/10/2016 23:10;28,50539517;0
13/10/2016 23:14;28,84607234;0
13/10/2016 23:18;28,53635457;0
13/10/2016 23:22;28,60794301;0
13/10/2016 23:26;29,13286253;0
13/10/2016 23:30;28,81052421;0
13/10/2016 23:34;28,48900719;0
13/10/2016 23:38;28,70197027;0
13/10/2016 23:42;28,81733611;0
13/10/2016 23:46;28,77475985;0
13/10/2016 23:50;28,89351988;0
13/10/2016 23:54;28,56726151;0
13/10/2016 23:58;28,6416533;0
14/10/2016 00:02;28,6623629;0
14/10/2016 00:06;29,21954715;0
14/10/2016 00:10;28,65906823;0
14/10/2016 00:14;28,63371368;0
14/10/2016 00:18;29,94360193;0
14/10/2016 00:22;29,51936634;0
14/10/2016 00:26;28,74830977;0
14/10/2016 00:30;28,51754898;0
14/10/2016 00:34;28,8877343;0
14/10/2016 00:38;28,69020987;0
14/10/2016 00:42;29,32125075;0
14/10/2016 00:46;29,10806363;0
14/10/2016 00:50;28,56865294;0
14/10/2016 00:54;28,82796944;0
14/10/2016 00:58;28,51890268;0
14/10/2016 01:02;28,6228094;0
14/10/2016 01:06;28,71297557;0
14/10/2016 01:10;30,67470237;0
14/10/2016 01:14;28,60471214;0
14/10/2016 01:18;28,55285254;0
14/10/2016 01:22;28,71859306;0
14/10/2016 01:26;28,48697045;0
14/10/2016 01:30;28,9448341;0
14/10/2016 01:34;28,81288923;0
14/10/2016 01:38;28,88919215;0
14/10/2016 01:42;28,51826942;0
14/10/2016 01:46;28,50874968;0
14/10/2016 01:50;28,5113792;0
14/10/2016 01:54;29,00428001;0
14/10/2016 01:58;29,34023598;0
14/10/2016 02:02;29,31765174;0
14/10/2016 02:06;29,07799908;0
14/10/2016 02:10;29,45800122;0
14/10/2016 02:14;29,0616656;0
14/10/2016 02:18;29,04433771;0
14/10/2016 02:22;28,52728187;0
14/10/2016 02:26;29,86399141;0
14/10/2016 02:30;29,07612858;0
14/10/2016 02:34;29,56647324;0
14/10/2016 02:38;29,03777875;0
14/10/2016 02:42;29,1031243;0
14/10/2016 02:46;29,15256793;0
14/10/2016 02:50;29,07849034;0
14/10/2016 02:54;28,69813039;0
14/10/2016 02:58;28,60002146;0
14/10/2016 03:02;28,67693555;0
14/10/2016 03:06;28,57935027;0
14/10/2016 03:10;28,65395045;0
14/10/2016 03:14;28,65590462;0
14/10/2016 03:18;28,64947976;0
14/10/2016 03:22;28,60863488;0
14/10/2016 03:26;29,41004183;0
14/10/2016 03:30;28,77649026;0
14/10/2016 03:34;28,52837688;0
14/10/2016 03:38;29,36702094;0
14/10/2016 03:42;28,51134601;0
